Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year
09akBiw2Divm9zvF7GMJup,['7xAcVHPiirnUqfdqo0USb1'],Fantasia,3QfsB9tPwAjMb5b9P7r3Z5,48.0,track:Truth Is artist:Fantasia,73.0,2004-11-22,Truth Is,2005.0
6MHvZyPPFWw6ZensGacl0v,['44d6kiYityw5RMbE6lRv6i'],Aaliyah,52IKUZIr66lMvy7COxmG9x,35.0,track:Try Again artist:Aaliyah,12.0,2007-01-16,Try Again,2000.0
63xk7E1acm5G88q2Ut5ALS,['2gF5ozMajrL8gjPlA4Ej5x'],Champaign,0WbfjzHowY2PZAco1JEvis,39.0,track:Try Again artist:Champaign,85.0,1983-03-14,Try Again,1983.0
0O6CKntngnQvTRUvnWjVac,['3DiDSECUqqY1AuBP8qtaIa'],Alicia Keys,5sJL8yIbZQq4TV8uFmzCT4,30.0,track:Try Sleeping with a Broken Heart artist:Alicia Keys,99.0,2009-11-17,Try Sleeping with a Broken Heart,2010.0
4cBlP0W14X5Jfe8kQw4xGB,['5THB1CrI4wJCvybQhwglu1'],Pink,6yL8vmNnWrD1VdcV5VhXTt,28.0,track:Try artist:Pink,53.0,2014-08-18,Try,2013.0
4AXmil41x1SIleLGseuI3X,['3alW3LYQS8K29z8C8NSLIX'],Barry Manilow,1aPvESfIvGHoZ3fGRbWb3i,31.0,track:Tryin  to Get the Feeling Again artist:Barry Manilow,95.0,1974-01-01,Tryin  to Get the Feeling Again,1976.0
1Q1RaEfVQGwBXfklrKNFHS,['6Dpx8fRtNa9CEORHIiBQTG'],Lamont Dozier,1p6fvUjZpBIR0LLYc90ez1,32.0,track:Trying to Hold on to My Woman artist:Lamont Dozier,87.0,1973-01-01,Trying to Hold on to My Woman,1974.0
0x3uUHhj8bCoM5Uzi5FNIv,['0TcYeHEK9sBtv7xPbKhzHz'],Chumbawamba,5YScXJKtefsgdskIy60N7A,63.0,track:Tubthumping artist:Chumbawamba,69.0,1997-01-01,Tubthumping,1997.0
0x3uUHhj8bCoM5Uzi5FNIv,['0TcYeHEK9sBtv7xPbKhzHz'],Chumbawamba,5YScXJKtefsgdskIy60N7A,63.0,track:Tubthumping artist:Chumbawamba,35.0,1997-01-01,Tubthumping,1998.0
0a3YQpBnRzJzNktOjb6Dum,['562Od3CffWedyz2BbeYWVn'],Mike Oldfield,7ERSQrRptZVM7q3VOdM7OL,50.0,track:Tubular Bells artist:Mike Oldfield,79.0,1973-02-01,Tubular Bells,1974.0
5TOr1p0zoLpCtXY0HPBkFq,"['3aGFCoR8xGN6DKwvdzeSja', '3TVXtAsR1Inumwj472S9r4']",ILoveMakonnen  ,2znzyzlAUc8Z1Ikq9aFOcx,63.0,track:Tuesday artist:ILoveMakonnen  ,82.0,2014-09-01,Tuesday,2015.0
6EDhy4JkzizTyf0LWvdOcp,['5tZo7rC9bqWAmhJ1bsejXb'],Ace Cannon,6nPFRCNTVxvLbhdUZjahXU,19.0,track:Tuff artist:Ace Cannon,40.0,2005-01-01,Tuff,1962.0
5qezqCweuixLgUaZ3mSSIs,['46SHBwWsqBkxI7EeeBEQG7'],Kodak Black,1fSn0rZyowKRVUTmjF1c2j,40.0,track:Tunnel Vision artist:Kodak Black,55.0,2017-02-17,Tunnel Vision,2017.0
1kyJQVfmsMffdhpgDRujit,['0Ma8KxtvoIDSU5fHtuTS9F'],The Vogues,37qAAjb5CndGK8aTPZ6eFm,10.0,"track:Turn Around, Look at Me artist:The Vogues",24.0,1965-06-12,"Turn Around, Look at Me",1968.0
1Ib7i6dWJatZaCIzABbtZi,['76agLI5oSCFbmZnBqKcBJd'],Tyrone Davis,5o3qMny3Ym8O512RKrNoLw,43.0,track:Turn Back the Hands of Time artist:Tyrone Davis,51.0,1970-01-01,Turn Back the Hands of Time,1970.0
3zo0Hxh9rjJsdw2JAKReE3,"['540vIaP2JwjQb9dm3aArA4', '7sfl4Xt5KmfyDs2T3SVSMK']",DJ Snake  ,67awxiNHNyjMXhVgsHuIrs,72.0,track:Turn Down for What artist:DJ Snake  ,15.0,2013-12-18,Turn Down for What,2014.0
5Rb6Q94DDEPWakydob5bPp,"['1YfEcTuGvBQ8xSD1f53UnK', '4zeN986VUsJHNrLMXWFSBQ']",Busta Rhymes,34D19QbdMD2SL1pivaJzRX,38.0,track:Turn It Up (Remix) artist:Busta Rhymes,73.0,1998-05-26,Turn It Up (Remix),1998.0
5aprcHwM1KJhaY9Kbxkfkn,"['1Cs0zKBU1kc0i8ypK3B9ai', '0hCNtLu0JehylgoiP8L4Gh']",David Guetta  ,6JOlNkT0QdHeZB0wPbI9IR,56.0,track:Turn Me On artist:David Guetta  ,35.0,2011-08-26,Turn Me On,2012.0
4SxJ71noA4wcd03JfJVkKT,['1GaBsp1ICIp1e6udgE7fba'],Kevin Lyttle,0RmXtDH1cBMGImRrmn5xL6,65.0,track:Turn Me On artist:Kevin Lyttle,27.0,2004-03-30,Turn Me On,2004.0
2zwyBK8ea29FqWuY8IiRJu,['6GMYJwaziB4ekv1Y6wCDWS'],Soulja Boy Tell 'Em,6ATrsVaZT7XjkCynxM8cTS,60.0,track:Turn My Swag On artist:Soulja Boy Tell 'Em,79.0,2008-01-01,Turn My Swag On,2009.0
23pjCUj0AFDWNgh9uto3yR,['2jw70GZXlAI8QzWeY2bgRc'],Nelly Furtado,7sVvY1tEvk5VfitXX2PDOk,46.0,track:Turn Off the Light artist:Nelly Furtado,70.0,2000-01-01,Turn Off the Light,2001.0
23pjCUj0AFDWNgh9uto3yR,['2jw70GZXlAI8QzWeY2bgRc'],Nelly Furtado,7sVvY1tEvk5VfitXX2PDOk,46.0,track:Turn Off the Light artist:Nelly Furtado,92.0,2000-01-01,Turn Off the Light,2002.0
1sTgrlRnoIiZOXSSw8uvZt,['3yVpeWn2lRHBUmIHTwtEWv'],Chris Brown,02xsSzG8ZkoA2RgdV0JCTw,0.0,track:Turn Up the Music artist:Chris Brown,84.0,2012-01-30,Turn Up the Music,2012.0
1IcNxT9zu74BfNhuHD9MBN,['4N8BwYTEC6XqykGvXXlmfv'],George Benson,6a899bXlCuViXW2Qs8Rdqo,53.0,track:Turn Your Love Around artist:George Benson,27.0,1981-01-01,Turn Your Love Around,1982.0
1Hx9JuA0e9dAm5z6f0oNE6,['5IFCkqu9J6xdWeYMk5I889'],Gloria Estefan,2Ub01ptSMqI6iBvq1E2Pji,22.0,track:Turn the Beat Around artist:Gloria Estefan,87.0,1984-01-01,Turn the Beat Around,1995.0
2JcwQwy2KY3CEIzHUC30wG,['25pwh5JrKHzLv2FTPSvoqa'],Vicki Sue Robinson,2TziLOnBMT8kDVo2LA1X6t,48.0,track:Turn the Beat Around artist:Vicki Sue Robinson,38.0,1972-01-01,Turn the Beat Around,1976.0
1npNR6mWuE6qaqU3GGpNTB,['7jefIIksOi1EazgRTfW2Pk'],Electric Light Orchestra,1U10wY6p39Zx7NrL0JRqjb,33.0,track:Turn to Stone artist:Electric Light Orchestra,94.0,1973-01-01,Turn to Stone,1978.0
6JRWTwvTA8C1nkESxVO66j,"['63wjoROpeh5f11Qm93UiJ1', '55Aa2cqylxrFIXC767Z865']",Keri Hilson  ,3R6dN42VdwivkZTMz03Rci,42.0,track:Turnin Me On artist:Keri Hilson  ,49.0,2008-01-01,Turnin Me On,2009.0
1d075yQcykHjerQ2BN0ABn,['08GQAI4eElDnROBrJRGE0X'],Fleetwood Mac,0iINibMKtoS8duvexsqnm5,60.0,track:Tusk artist:Fleetwood Mac,94.0,1979-10-12,Tusk,1980.0
36tc0l1brbD9CCaUDrvqVi,['7qQJQ3YtcGlqaLg5tcypN2'],Chubby Checker,65X6ApzxPvmXdk6XOdwSMy,8.0,track:Twenty Miles artist:Chubby Checker,98.0,1962-01-01,Twenty Miles,1963.0
1M4ZJAYy0baYzSsqCgfNNO,['1B8AXU6gIIafpyLEpbcv1u'],Edwin Starr,0vstoapfzoOlqD8zurG2uJ,52.0,track:Twenty-Five Miles artist:Edwin Starr,69.0,1969-01-01,Twenty-Five Miles,1969.0
1dMzGnObFJwZRG5Ki7i7Nt,['1iTlOqIrZy8DlvCPJY2sjS'],Golden Earring,1miXjv3X34Q9w7wDZoBnDz,51.0,track:Twilight Zone artist:Golden Earring,19.0,1982-01-01,Twilight Zone,1983.0
3KzAvEXcqJKBF97HrXwlgf,['3WrFJ7ztbogyGnTHbHJFl2'],The Beatles,5ZBeML7Lf3FMEVviTyvi8l,74.0,track:Twist and Shout artist:The Beatles,40.0,1963-03-22,Twist and Shout,1964.0
7tUyCuhlC8ag79kPg6rO6J,['53QzNeFpzAaXYnrDBbDrIp'],The Isley Brothers,0URp9jOJtiWKR1AfMGH2Qj,59.0,track:Twist and Shout artist:The Isley Brothers,38.0,1962-01-01,Twist and Shout,1962.0
5wR3bNU1ycW52RrkP4aAXN,['4BoRxUdrcgbbq1rxJvvhg9'],Olivia Newton-John,533BzrB9TWzWH27T9Ra7Um,40.0,track:Twist of Fate artist:Olivia Newton-John,42.0,2002-02-05,Twist of Fate,1984.0
67mDeyfrpaScD9ow5jnAzt,['1Qw8MHpjYxm9Xf0O1ZfPiX'],Gary U.S. Bonds,1u7zJy4RUSXclRhswkA6RT,13.0,"track:Twist, Twist Senora artist:Gary U.S. Bonds",88.0,1998-01-01,"Twist, Twist Senora",1962.0
0BzXvdpUKDEk612hLc6rZV,['2r09Inibex3C4ZNTUVSG3m'],Keith Sweat,69QIVIjPMnI1ABLBqh9P1b,65.0,track:Twisted artist:Keith Sweat,10.0,1996-01-01,Twisted,1996.0
0BzXvdpUKDEk612hLc6rZV,['2r09Inibex3C4ZNTUVSG3m'],Keith Sweat,69QIVIjPMnI1ABLBqh9P1b,65.0,track:Twisted artist:Keith Sweat,93.0,1996-01-01,Twisted,1997.0
52RYT3SK1MzjGDOfcDupUA,['7k4MYPtpz3fAViMuuLi9ry'],Jimmy Soul,6Pi8qqxac8KYv7QyEfgHUm,13.0,track:Twistin  Matilda artist:Jimmy Soul,89.0,2012-01-10,Twistin  Matilda,1962.0
2Dpw2XUAsBvuNdNLarNzz8,['6hnWRPzGGKiapVX1UCdEAC'],Sam Cooke,364s5U3vBGBrtWJpFWZkGm,33.0,track:Twistin  the Night Away artist:Sam Cooke,23.0,1962-01-01,Twistin  the Night Away,1962.0
3ozWKiRfLIb2qqrG7QZn4Q,['5bLcI9Jo6RyrrHzG9veVyn'],Lou Christie,1cpguRdD11njLNH2ZeWygE,35.0,track:Two Faces Have I artist:Lou Christie,44.0,1963-01-01,Two Faces Have I,1963.0
3YhgdRfaZrVIOORGK9SNiV,['4lxfqrEsLX6N1N4OCSkILp'],Phil Collins,25wEmZPL5I6TjFqKO8sdkf,39.0,track:Two Hearts artist:Phil Collins,20.0,1990-07-15,Two Hearts,1989.0
7DphDayDRJ1NtRmveflFWD,"['0vWCyXMrrvMlCcepuOJaGI', '06HL4z0CvFAxyc27GXpf02']",Boys Like Girls  ,1MaqkdFNIKPdpQGDzme5ss,65.0,track:Two Is Better Than One artist:Boys Like Girls  ,72.0,2009-09-07,Two Is Better Than One,2010.0
6mvI80w5r78niBmwtu7RF9,['7dnB1wSxbYa8CejeVg98hz'],Meat Loaf,2ph0hzV1kCVhR82E2La4q5,61.0,track:Two Out of Three Ain t Bad artist:Meat Loaf,30.0,1977-10-21,Two Out of Three Ain t Bad,1978.0
3jx5C8Z66FwdjNkqsSDBQh,['2PSiyldxmJze7xiqbz658m'],Spin Doctors,0cuq829zRNq4AEdmDJA4aw,65.0,track:Two Princes artist:Spin Doctors,28.0,1991-01-01,Two Princes,1993.0
0X1muonPHLSGzU6g3dZx7M,['6H1RjVyNruCmrBEWRbD0VZ'],Def Leppard,22dRKJcBDChqqVlMtJSGtS,35.0,track:Two Steps Behind artist:Def Leppard,100.0,1992-03-31,Two Steps Behind,1993.0
71st36nPTXAgWnEaNg9AZa,['3q8tRS0hCMVCylgKAoA0ya'],Stacey Q,2dURQIBrw3XcHyVZlfdpC1,56.0,track:Two of Hearts artist:Stacey Q,51.0,1986-08-18,Two of Hearts,1986.0
7ruxozNKlzgbD011lL9xc6,['66pXn4ZrPf6yzk5PHGkUZA'],Seduction,6GS6uE1vDmtzxO8GztAR2O,41.0,track:Two to Make It Right artist:Seduction,30.0,1989-01-01,Two to Make It Right,1990.0
1C9kaOfbTQ9dxYM4E2Yju2,['1zuJe6b1roixEKMOtyrEak'],Tina Turner,2fjJt3OQ8MPaZ3LMzAWiTA,49.0,track:Typical Male artist:Tina Turner,71.0,1986-01-10,Typical Male,1986.0
7qFgOrWplVMUyqJGb4XxKw,"['1KCSPY1glIKqW2TotWuXOR', '7hEDdJUgflzNOt4ow0OnuC', '6pV9gqDE15Bk5hisXbKQgw']",Pink,5lKUaq6OKRE6kHK9JsORCg,21.0,track:U + Ur Hand artist:Pink,29.0,2006-03-31,U + Ur Hand,2007.0
3gY1qUrGzKNQnorPC9Lu72,['7urq0VfqxEYEEiZUkebXT4'],112  ,0ahRDzkKq0KEi7FRoHb0qk,53.0,track:U Already Know artist:112  ,97.0,2005-01-01,U Already Know,2005.0
4r1WecJyt5FOhglysp9zhN,['2rblp9fJo16ZPTcKDtlmKW'],MC Hammer,1B75hgRqe7A4fwee3g3Wmu,73.0,track:U Can t Touch This artist:MC Hammer,55.0,1990-02-20,U Can t Touch This,1990.0
6k16WXh4rKyusIoN00rmpi,['23zg3TcAtWQy7J6upgbUnj'],Usher,5PCJldueshnwqQVjS16543,59.0,track:U Don t Have to Call artist:Usher,16.0,2001-08-07,U Don t Have to Call,2002.0
1oFucub5OjyG4XPsDUzhil,['4OBJLual30L7gRl5UkeRcT'],T.I.,2SuMoyOaAVBg5AzfKyZaKV,51.0,track:U Don t Know Me artist:T.I.,79.0,2004-11-28,U Don t Know Me,2005.0
6k16WXh4rKyusIoN00rmpi,['23zg3TcAtWQy7J6upgbUnj'],Usher,7J41dYQolQJEtj3UmKLu5r,70.0,track:U Got It Bad artist:Usher,9.0,2001-08-07,U Got It Bad,2002.0
2QuHyvguNhl5kfdoE17RRe,['5a2EaR3hamoenG9rDuVn8j'],Prince,1NAf61L4b3jFgLJhThTQ8B,47.0,track:U Got the Look artist:Prince,38.0,1987-03-31,U Got the Look,1987.0
01riz9JMpPdL99fYhoZaph,"['5KNqYrivNgVCHBssEUSu5B', '64ccradw8gAQn9gMQZmEha']",Donell Jones,5PMKzsUsTpZZGsCcJBuhP2,64.0,track:U Know What s Up artist:Donell Jones,65.0,1999-05-29,U Know What s Up,2000.0
6k16WXh4rKyusIoN00rmpi,['23zg3TcAtWQy7J6upgbUnj'],Usher,2QsZVnbWVSjKMXK6K3uRBL,71.0,track:U Remind Me artist:Usher,15.0,2001-08-07,U Remind Me,2001.0
4lSQkGgFffaUOd22Yrc25v,['6nzxy2wXs6tLgzEtqOkEi2'],Monica,0EQuu6hyNACWI7LT7N5pRv,57.0,track:U Should ve Known Better artist:Monica,72.0,2003-01-01,U Should ve Known Better,2004.0
3VqKqWHOHYfZqttJ0WwQHl,"['3crnzLy8R4lVwaigKEOz7V', '3aQeKQSyrW4qWr35idm0cy', '41TccBHnkaVhhgCgl83JU8']",E-40  ,7g7M96UGiA7OR79H86gV4m,63.0,track:U and Dat artist:E-40  ,52.0,2006-03-14,U and Dat,2006.0
7fSY44jcjgt6jGzSQdZZjJ,['5m7wCUhYhBh7A3A3YMxrbt'],Queen Latifah,4OxXBAN51tjVBEjSwuWWbv,50.0,track:U.N.I.T.Y. artist:Queen Latifah,82.0,1993-01-01,U.N.I.T.Y.,1994.0
4EQhr3EJRD17G04xpJybMF,['0T5OJgMVjKIX3b3W3ekqOl'],Rocko  ,0HFrCOmhCYXlv4NdEwRAuj,57.0,track:U.O.E.N.O. artist:Rocko  ,87.0,2013-03-05,U.O.E.N.O.,2013.0
2Lx3B3MPhIkMHDX66UTLaS,['51d3rUlLuMh7EW09aMe7yj'],B2K,4iHwGqzLghnAjFCwS9SgJY,18.0,track:Uh Huh artist:B2K,90.0,2000-01-01,Uh Huh,2002.0
3jknvlUSe6D9Oyn2E3JBLO,['6O74knDqdv3XaWtkII7Xjp'],Boyz II Men,3yeBDuXAnxRKUCtd3P3opC,36.0,track:Uhh Ahh artist:Boyz II Men,84.0,1991-04-30,Uhh Ahh,1992.0
2MzrmQwcw5sWN5cx3amAPC,['7onp6ew3LGoQImTt1I78gt'],Major Lance,7680T5XoVcIAgX0uCaqr1H,33.0,"track:Um, Um, Um, Um, Um, Um artist:Major Lance",47.0,1995-02-27,"Um, Um, Um, Um, Um, Um",1964.0
022DrG7Wp2PSCwzuD0bSzT,['4UXqAaa6dQYAk18Lv7PEgX'],Fall Out Boy,5PUawWFG1oIS2NwEcyHaCr,69.0,track:Uma Thurman artist:Fall Out Boy,60.0,2015-01-20,Uma Thurman,2015.0
4OXnPSBtZo8PBFiTOfuumP,"['5pKCCKE2ajJHZ9KAiaK11H', '3nFkdlSjzX9mRTtwJOzDYB']",Rihanna  ,2yPoXCs7BSIUrucMdK5PzV,66.0,track:Umbrella artist:Rihanna  ,2.0,2007-01-01,Umbrella,2007.0
6rxtWZH5ua9eANwWdwwf9o,['3X458ddYA2YcVWuVIGGOYe'],Toni Braxton,5Ihd9HrPvOADyVoonH9ZjB,67.0,track:Un-Break My Heart artist:Toni Braxton,81.0,1996-06-18,Un-Break My Heart,1996.0
6rxtWZH5ua9eANwWdwwf9o,['3X458ddYA2YcVWuVIGGOYe'],Toni Braxton,5Ihd9HrPvOADyVoonH9ZjB,67.0,track:Un-Break My Heart artist:Toni Braxton,4.0,1996-06-18,Un-Break My Heart,1997.0
0Rxab8t0y7GlaTJTHX2wEN,['3DiDSECUqqY1AuBP8qtaIa'],Alicia Keys,4JOP8ELK6AaeySe7sKe996,63.0,track:Un-Thinkable (I m Ready) artist:Alicia Keys,78.0,2009-12-15,Un-Thinkable (I m Ready),2010.0
475PE6J6LTBGBpt26rRrHe,['39oSLGo3HkaeYXzUEGgAGQ'],EMF,5VYTKiOnHw4iTrB9pG3yum,63.0,track:Unbelievable artist:EMF,6.0,1991-05-07,Unbelievable,1991.0
0oeMysdC6eeivvWbvQ9JNm,['4b0WsB47XCa9F83BmwQ7WX'],The Righteous Brothers,2qhASBzpbFhPRtrnZ5lLnz,73.0,track:Unchained Melody artist:The Righteous Brothers,21.0,1965-04-04,Unchained Melody,1965.0
3DTMsrNO6lEHNmDJ0fsN4v,"['4STHEaNw4mPZ2tzheohgXB', '6QEKXJs8gQCiyBq5L8knco']",Paul  ,5SwgE4wA0P7f6AEz2UQMB2,54.0,track:Uncle Albert artist:Paul  ,22.0,1971-05-17,Uncle Albert,1971.0
7AgI5vniflcbh86Znea7yM,['1FqqOl9itIUpXr4jZPIVoT'],The Drifters,65jrjEhWfAvysKfnojk1i0,69.0,track:Under the Boardwalk artist:The Drifters,20.0,1964-06-01,Under the Boardwalk,1964.0
30Perjew8HyGkdSmqguYyg,['0L8ExT028jH3ddEcZwqJJ5'],Red Hot Chili Peppers,3d9DChrdc6BOeFsbrZ3Is0,80.0,track:Under the Bridge artist:Red Hot Chili Peppers,8.0,1991-09-24,Under the Bridge,1992.0
33YRAkpTNfstQ8MOC9aP3r,['63f6RFsOlwDMnAuDwjB58Y'],Alan O'Day,6FSY8JOJ8FrQaZRMa0ciqa,29.0,track:Undercover Angel artist:Alan O'Day,9.0,2010-12-20,Undercover Angel,1977.0
6Dee9XTTIUh5zXRUguuC40,['22bE4uQ6baNwSHPVcDxLCe'],The Rolling Stones,4N8oxV3hvn8Efyo4yxp3LG,43.0,track:Undercover of the Night artist:The Rolling Stones,93.0,1983-11-07,Undercover of the Night,1984.0
0KFPnm4Ow2L9BuivmWT3pu,"['0cQbJU1aAzvbEmTuljWLlF', '2X1VgNqQOiSbkyel3a9rjK']",No Doubt  ,6fR6Z0Vc1K6yQWNUIKjAIR,60.0,track:Underneath It All artist:No Doubt  ,71.0,2001-12-11,Underneath It All,2002.0
0KFPnm4Ow2L9BuivmWT3pu,"['0cQbJU1aAzvbEmTuljWLlF', '2X1VgNqQOiSbkyel3a9rjK']",No Doubt  ,6fR6Z0Vc1K6yQWNUIKjAIR,60.0,track:Underneath It All artist:No Doubt  ,59.0,2001-12-11,Underneath It All,2003.0
4DyMK9x2gnmRkRa16zHaEV,['0EmeFodog0BfCgMzAIvKQp'],Shakira,15f8Cv8RXUlOOCIf2oaceN,66.0,track:Underneath Your Clothes artist:Shakira,66.0,2001-11-13,Underneath Your Clothes,2002.0
6JtogZdgh6aCgfMjCi40FN,['5z2cHsOmmmWcAPNG1oEhw0'],Xscape,4yKbbM56fLCxwR5CTH6QkP,50.0,track:Understanding artist:Xscape,58.0,1993-10-12,Understanding,1994.0
3iLrVuA1k7onNmZTuUQH4u,['4xFUf1FHVy696Q1JQZMTRj'],Carrie Underwood,1Fo2N5iXRi37maMboaig7O,58.0,track:Undo It artist:Carrie Underwood,88.0,2009-01-01,Undo It,2010.0
2JdjS6jjOml7nt7Yjo0nnh,['5pKCCKE2ajJHZ9KAiaK11H'],Rihanna,13xxBnXOuiBxVxJI458B0i,70.0,track:Unfaithful artist:Rihanna,28.0,2006-04-10,Unfaithful,2006.0
3Mi8oSJLpZmcCdR9nOn64Q,"['6vXTefBL93Dj5IqAWq6OTv', '1zNqQNIdeOUZHb8zbZRFMX', '738wLrAtLtCtFOLvQBXOXp']",French Montana  ,5Xl8hwINbHKEYBHIU0WL1i,57.0,track:Unforgettable artist:French Montana  ,15.0,2017-06-09,Unforgettable,2017.0
0jBIq5EY9zRBZJuCE9iuM1,['0lZoBs4Pzo7R89JM9lxwoT'],Duran Duran,3JpaL6FMH9kjVWMA1mTmRl,46.0,track:Union of the Snake artist:Duran Duran,43.0,1983-11-21,Union of the Snake,1984.0
2TAJNGher1hcGn6zlEwD8V,['4Cyr5aqgXza16isOrQNOvo'],The Brotherhood of Man,7f7BfNHdwigjjx2ZDW1j0o,9.0,track:United We Stand artist:The Brotherhood of Man,64.0,1979-01-01,United We Stand,1970.0
045D1HbNHv4R31D9vkL8Ve,"['7LnaAXbDVIL75IVPnndf7w', '3ipn9JLAPI5GUEo4y4jcoi']",Jamie Foxx  ,3UNrtRxBBlWE70SjxnOo02,53.0,track:Unpredictable artist:Jamie Foxx  ,60.0,2005-12-20,Unpredictable,2006.0
1CvjjpvqVMoyprsf74bpYW,['0TImkz4nPqjegtVSMZnMRq'],TLC,0BUoLE4o9eVahDHvTqak67,62.0,track:Unpretty artist:TLC,20.0,1999-02-23,Unpretty,1999.0
7alngtync76VqYWSKxcBhB,['1fBCIkoPOPCDLUxGuWNvyo'],Poison,1Z6lKdYhwp8WYoBqGCKxlM,63.0,track:Unskinny Bop artist:Poison,32.0,1990-01-01,Unskinny Bop,1990.0
7A8fZ2jjiu5heq7wNCutKN,['3NPpFNZtSTHheNBaWC82rB'],X Ambassadors,7lGKEWMXVWWTt3X71Bv44I,76.0,track:Unsteady artist:X Ambassadors,67.0,2015-06-30,Unsteady,2016.0
5rI3pfrpvmdYtGAsBwaGec,['2ye2Wgw4gimLv2eAKyk1NB'],Metallica,63aVbch5VRXtQnCITdeDTZ,54.0,track:Until It Sleeps artist:Metallica,92.0,1996-06-04,Until It Sleeps,1996.0
6Buhu2InRlKvtGC63NU2fC,['7nwUJBm0HE4ZxD3f5cy5ok'],Aretha Franklin,3iX0BMs9dX9CsgrHhiB173,52.0,track:Until You Come Back to Me (That s What I m Gonna Do) artist:Aretha Franklin,11.0,1974-02-25,Until You Come Back to Me (That s What I m Gonna Do),1974.0
7jYH4LNHJOoj6ao6eXlE2G,['1dIdBZaaHRW2bDTkHNfWln'],The Veronicas,4WkOdYTTcPa7WefKMK1iYL,50.0,track:Untouched artist:The Veronicas,69.0,2007-01-01,Untouched,2009.0
7fv4OVYUiixcwCGDRwvcH8,['3Ngh2zDBRPEriyxQDAMKd1'],Matchbox Twenty,6Bm6qUCSatPAqkQllFL7oA,61.0,track:Unwell artist:Matchbox Twenty,6.0,2002-11-01,Unwell,2003.0
3PEzTAuPW5IjLJ58FzwQeL,['7o95ZoZt5ZYn31e9z1Hc0a'],Natasha Bedingfield,3U5JVgI2x4rDyHGObzJfNf,78.0,track:Unwritten artist:Natasha Bedingfield,6.0,2004-08-30,Unwritten,2006.0
4GLxEXWI3JiRKp6H7bfTIK,['3IYUhFvPQItj6xySrBmZkd'],Creedence Clearwater Revival,36gPq8WG7tDxrblyGVUCiT,70.0,track:Up Around the Bend artist:Creedence Clearwater Revival,73.0,1970-07-25,Up Around the Bend,1970.0
4u60rNNu2hSr2MmgKJNwAG,['6aLDS9oOXpit8wJTtueP8g'],Timbal,2LT3xzMAFBkhCZUAEOfNhx,1.0,track:Up Jumps da Boogie artist:Timbal,58.0,2012-05-01,Up Jumps da Boogie,1997.0
6CpOgaWKkuIXrV3gqJmKMz,"['3pFCERyEiP5xeN2EsPXhjI', '2SLyHXdnstfgDurIfkRSQv']",Joe Cocker  ,6z128A1KmePQx3O9QagJo4,25.0,track:Up Where We Belong artist:Joe Cocker  ,27.0,1990-05-21,Up Where We Belong,1983.0
7AgI5vniflcbh86Znea7yM,['1FqqOl9itIUpXr4jZPIVoT'],The Drifters,7cNRqg0lbiqBaGeOlA4AEU,57.0,track:Up on the Roof artist:The Drifters,64.0,1964-06-01,Up on the Roof,1963.0
6EIaI8vnR5OA8GJ6NorxtW,['57bUPid8xztkieZfS7OlEV'],The Supremes,2sHahlW8ib7C7GkuV39tKR,39.0,track:Up the Ladder to the Roof artist:The Supremes,88.0,1970-04-26,Up the Ladder to the Roof,1970.0
77VEDrJrgHdCr6Ju3N4AQp,['1UUYAQ9LiRsZF0ZukQNWXM'],The 5th Dimension,3JdToGxgvH9SnO1a605Ztr,47.0,"track:Up, Up and Away artist:The 5th Dimension",47.0,1967-01-01,"Up, Up and Away",1967.0
3zgDLoVcpVGfFbDZJf3uHI,['3MdG05syQeRYPPcClLaUGl'],Diana Ross,3pbtBomO4Zt5gGiqsYeiBH,58.0,track:Upside Down artist:Diana Ross,18.0,1980-05-22,Upside Down,1980.0
0qnHA4SDco9mPuWGzDqVDK,['7guDJrEfX3qb6FEbdPA5qi'],Stevie Wonder,0Hw6SCrtU9pFCjgAONpnGZ,60.0,track:Uptight (Everything s Alright) artist:Stevie Wonder,51.0,1966-05-01,Uptight (Everything s Alright),1966.0
3vLaOYCNCzngDf8QdBg2V1,"['3hv9jJF3adDNsBSIQDqcjp', '0du5cEVh5yTK9QJze8zA0C']",Mark Ronson  ,32OlwWuMpZ6b0aN2RZOeMS,82.0,track:Uptown Funk artist:Mark Ronson  ,1.0,2015-01-12,Uptown Funk,2015.0
3R3x4zIabsvpD3yxqLaUpc,['6zFYqv1mOsgBRQbae3JJ9e'],Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,77.0,track:Uptown Girl artist:Billy Joel,39.0,1983-08-08,Uptown Girl,1984.0
5TMdXSmNEx1kFYoxGqpdsf,['7rewR1TVjhisjI6gauUamf'],The Crystals,5VnEgVwDyTz62S266oQg1S,9.0,track:Uptown artist:The Crystals,72.0,2009-01-01,Uptown,1962.0
2Pw51hAGvWpTA3AYl2WVuu,['6IRouO5mvvfcyxtPDKMYFN'],Foreigner,08onVqQ8YicJ98Ycm1qoLf,60.0,track:Urgent artist:Foreigner,37.0,1981-01-01,Urgent,1981.0
0sFuW4rH5mFZUjNKnckO3v,['1ThoqLcyIYvZn7iWbj8fsj'],Bill Withers,4gRA0i5sxx3jAhHaVjPnUN,66.0,track:Use Me artist:Bill Withers,78.0,1972-05-01,Use Me,1972.0
